73.5000000000000	119
73.4500000000000	118.900000000000
73.4000000000000	118.800000000000
73.3500000000000	118.700000000000
73.3000000000000	118.600000000000
73.2500000000000	118.500000000000
73.2000000000000	118.400000000000
73.1500000000000	118.300000000000
73.1000000000000	118.200000000000
73.0500000000000	118.100000000000
73	118
72.9500000000000	117.900000000000
72.9000000000000	117.800000000000
72.8500000000000	117.700000000000
72.8000000000000	117.600000000000
72.7500000000000	117.500000000000
72.7000000000000	117.400000000000
72.6500000000000	117.300000000000
72.6000000000000	117.200000000000
72.5500000000000	117.100000000000
72.5000000000000	117
72.4500000000000	116.900000000000
72.4000000000000	116.800000000000
72.3500000000000	116.700000000000
72.3000000000000	116.600000000000
72.2500000000000	116.500000000000
72.2000000000000	116.400000000000
72.1500000000000	116.300000000000
72.1000000000000	116.200000000000
72.0500000000000	116.100000000000
73.5000000000000	119
73.4500000000000	118.900000000000
73.4000000000000	118.800000000000
73.3500000000000	118.700000000000
73.3000000000000	118.600000000000
73.2500000000000	118.500000000000
73.2000000000000	118.400000000000
73.1500000000000	118.300000000000
73.1000000000000	118.200000000000
73.0500000000000	118.100000000000
73	118
72.9500000000000	117.900000000000
72	118.290000000000
72	118.419000000000
72	118.548000000000
72	118.677000000000
72	118.806000000000
72	118.935000000000
72	119.064000000000
72	119.193000000000
72	119.322000000000
72	119.451000000000
72	119.580000000000
72	119.709000000000
72	119.838000000000
72	119.967000000000
72	120.096000000000
72	120.225000000000
72	120.354000000000
72	120.483000000000
72	120.612000000000
72	120.741000000000
72	120.870000000000
73.3330000000000	123.333000000000
73.4663000000000	123.566300000000
73.5996000000000	123.799600000000
73.7329000000000	124.032900000000
73.8662000000000	124.266200000000
73.9995000000000	124.499500000000
74.1328000000000	124.732800000000
74.2661000000000	124.966100000000
74.3994000000000	125.199400000000
74.5327000000000	125.432700000000
74.6660000000000	125.666000000000
74.7993000000000	125.899300000000
74.9326000000000	126.132600000000
75.0659000000000	126.365900000000
75.1992000000000	126.599200000000
75.3325000000000	126.832500000000
75.4658000000000	127.065800000000
75.5991000000000	127.299100000000
75.7324000000000	127.532400000000
75.8657000000000	127.765700000000
69	127.857100000000
69	127.942810000000
69	128.028520000000
69	128.114230000000
69	128.199940000000
69	128.285650000000
69	128.371360000000
69	128.457070000000
69	128.542780000000
69	128.628490000000
69	128.714200000000
69	128.799910000000
69	128.885620000000
69	128.971330000000
69	129.057040000000
69	129.142750000000
69	129.228460000000
69	129.314170000000
69	129.399880000000
69	129.485590000000
69	129.571300000000
69	129.657010000000
69	129.742720000000
69	129.828430000000
69	129.914140000000
