70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
80	140
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
88	138
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
84	122
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
80	120
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
76	108
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
70	100
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
80	118
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
68	104
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
60	100
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
90	130
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
70	110
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
60	120
