548.404000000000	555.382000000000	100.880415000000	23	1	22.1800000000000	220	63	94
502.796000000000	520.602000000000	100.139458000000	23	1	22.1800000000000	220	63	94
438.362000000000	414.940000000000	102.459587600000	23	1	22.1800000000000	220	63	94
523.124000000000	526.186000000000	100.554844600000	23	1	22.1800000000000	220	63	94
513.026000000000	531.358000000000	100.486280600000	23	1	22.1800000000000	220	63	94
536.724000000000	541.274000000000	100.566549500000	23	1	22.1800000000000	220	63	94
486.900000000000	477.824000000000	100.724229600000	23	1	22.1800000000000	220	63	94
537.230000000000	622.232000000000	102.256983400000	24	1	17.5000000000000	120	115	88
507.792000000000	512.398000000000	99.8964012900000	24	1	17.5000000000000	120	115	88
501.940000000000	504.016000000000	99.8510896100000	24	1	17.5000000000000	120	115	88
517.750000000000	516.984000000000	99.8837237800000	24	1	17.5000000000000	120	115	88
507.936000000000	511.534000000000	99.7646953500000	24	1	17.5000000000000	120	115	88
507.964000000000	507.588000000000	99.7302623600000	24	1	17.5000000000000	120	115	88
500.426533300000	472.840933300000	98.9309170700000	24	1	17.5000000000000	120	115	88
430.454000000000	438.236000000000	101.160252900000	22	1	22.1125000000000	120	85	90
504.850000000000	504.774000000000	102.354417000000	22	1	22.1125000000000	120	85	90
442.838000000000	418.200000000000	108.501474800000	22	1	22.1125000000000	120	85	90
486.270000000000	464.344000000000	107.669356200000	22	1	22.1125000000000	120	85	90
549.582000000000	588.244000000000	100.706441200000	22	1	22.1125000000000	120	85	90
535.844000000000	534.864000000000	102.832812700000	22	1	22.1125000000000	120	85	90
530.562000000000	531.520000000000	102.400616900000	22	1	22.1125000000000	120	85	90
516.034000000000	518.374000000000	101.890559700000	22	1	22.1125000000000	120	85	90
436.454000000000	452.760000000000	97.2181960800000	20	1	19.0300000000000	120	78	89
522.122000000000	514.048000000000	99.8198673500000	20	1	19.0300000000000	120	78	89
511.914000000000	515.864000000000	99.5539217900000	20	1	19.0300000000000	120	78	89
522.992000000000	518.108000000000	99.6272856700000	20	1	19.0300000000000	120	78	89
473.538000000000	470.540000000000	99.6176409100000	20	1	19.0300000000000	120	78	89
460.520000000000	455.954000000000	100.355732600000	20	1	19.0300000000000	120	78	89
521.610000000000	528.646000000000	100.006045700000	20	1	19.0300000000000	120	78	89
403.804000000000	420.656000000000	97.5492337700000	20	1	20.7600000000000	240	58	82
554.482000000000	544.416000000000	100.396269000000	20	1	20.7600000000000	240	58	82
564.378000000000	557.908000000000	99.3739462400000	20	1	20.7600000000000	240	58	82
438.230000000000	455.406000000000	95.6883593700000	20	1	20.7600000000000	240	58	82
445.422000000000	437.924000000000	101.750016200000	20	1	20.7600000000000	240	58	82
511.182000000000	534.364000000000	100.538716500000	20	1	20.7600000000000	240	58	82
537.068000000000	555.144000000000	99.6192834200000	20	1	20.7600000000000	240	58	82
415.774000000000	447.650000000000	95.2024653500000	25	1	19.5000000000000	10	85	96
486.862000000000	482.890000000000	99.7424085300000	25	1	19.5000000000000	10	85	96
559.810000000000	563.860000000000	99.8154424300000	25	1	19.5000000000000	10	85	96
477.490000000000	481.772000000000	99.4311215900000	25	1	19.5000000000000	10	85	96
520.270000000000	523.752000000000	99.2084215200000	25	1	19.5000000000000	10	85	96
568.506000000000	550.382000000000	99.4850035000000	25	1	19.5000000000000	10	85	96
618.178000000000	599.894000000000	99.5770415600000	25	1	19.5000000000000	10	85	96
364.288000000000	365.024000000000	98.2773159700000	25	1	19.5000000000000	10	85	96
497.680000000000	527.896000000000	98.7425819300000	44	1	20.2800000000000	180	83	99
476.926000000000	487.936000000000	100.680173200000	44	1	20.2800000000000	180	83	99
528.506000000000	528.014000000000	101.359705400000	44	1	20.2800000000000	180	83	99
521.854000000000	535.198000000000	100.950988800000	44	1	20.2800000000000	180	83	99
508.734000000000	511.016000000000	101.385704500000	44	1	20.2800000000000	180	83	99
516.656000000000	503.340000000000	100.752646000000	44	1	20.2800000000000	180	83	99
516.838000000000	502.796000000000	100.803561800000	44	1	20.2800000000000	180	83	99
530.946000000000	560.702000000000	102.006096000000	50	1	22.5000000000000	300	75	75
503.966000000000	493.810000000000	101.350362000000	50	1	22.5000000000000	300	75	75
524.598000000000	532.566000000000	101.244641400000	50	1	22.5000000000000	300	75	75
503.796000000000	500.648000000000	101.236112900000	50	1	22.5000000000000	300	75	75
505.626000000000	506.352000000000	101.252646000000	50	1	22.5000000000000	300	75	75
504.968000000000	505.276000000000	101.301385500000	50	1	22.5000000000000	300	75	75
494.484000000000	491.884000000000	101.549476100000	50	1	22.5000000000000	300	75	75
504.416000000000	503.554000000000	101.564573300000	50	1	22.5000000000000	300	75	75
528.100000000000	537.118000000000	102.728090600000	23	1	22.1800000000000	220	67	135
487.046000000000	477.808000000000	105.400598700000	23	1	22.1800000000000	220	67	135
512.854000000000	514.406000000000	103.950605300000	23	1	22.1800000000000	220	67	135
446.640000000000	425.102000000000	108.680071400000	23	1	22.1800000000000	220	67	135
502.950000000000	503.022000000000	103.374360800000	23	1	22.1800000000000	220	80	115
450.604000000000	635.916000000000	92.4561451900000	46	2	30.0000000000000	300	92	203
523.752000000000	523.092000000000	100.690824500000	46	2	30.0000000000000	300	92	203
518.918000000000	519.224000000000	100.648125700000	46	2	30.0000000000000	300	92	203
524.806000000000	524.958000000000	100.595210200000	46	2	30.0000000000000	300	92	203
521.242000000000	522.102000000000	100.502110100000	46	2	30.0000000000000	300	92	203
521.772000000000	522.682000000000	100.569589100000	46	2	30.0000000000000	300	92	203
517.974000000000	515.876000000000	100.566788300000	46	2	30.0000000000000	300	92	203
520.332000000000	524.162000000000	100.473468300000	46	2	30.0000000000000	300	92	203
493	                491.712000000000	100.715481200000	45	2	36.0000000000000	225	67	195
